Mental_indicator,Group_name,Subgroup,Time_Period,Percentage,Risk
Symptoms of Depressive Disorder,By State,Tennessee,2020-09-02,24.0,Mild
Symptoms of Depressive Disorder,By State,Texas,2020-09-02,26.9,Moderate
Symptoms of Depressive Disorder,By State,Utah,2020-09-02,22.0,Mild
Symptoms of Depressive Disorder,By State,Vermont,2020-09-02,19.6,Mild
Symptoms of Depressive Disorder,By State,Virginia,2020-09-02,22.4,Mild
Symptoms of Depressive Disorder,By State,Washington,2020-09-02,22.7,Mild
Symptoms of Depressive Disorder,By State,West Virginia,2020-09-02,26.9,Moderate
Symptoms of Depressive Disorder,By State,Wisconsin,2020-09-02,19.3,Mild
Symptoms of Depressive Disorder,By State,Wyoming,2020-09-02,23.6,Mild
Symptoms of Anxiety Disorder,By State,Alabama,2020-09-02,33.7,High
Symptoms of Anxiety Disorder,By State,Alaska,2020-09-02,28.4,Moderate
Symptoms of Anxiety Disorder,By State,Arizona,2020-09-02,33.4,High
Symptoms of Anxiety Disorder,By State,Arkansas,2020-09-02,36.0,Extreme
Symptoms of Anxiety Disorder,By State,California,2020-09-02,34.2,High
Symptoms of Anxiety Disorder,By State,Colorado,2020-09-02,33.4,High
Symptoms of Anxiety Disorder,By State,Connecticut,2020-09-02,33.1,High
Symptoms of Anxiety Disorder,By State,Delaware,2020-09-02,29.8,High
Symptoms of Anxiety Disorder,By State,District of Columbia,2020-09-02,33.3,High
Symptoms of Anxiety Disorder,By State,Florida,2020-09-02,31.3,High
Symptoms of Anxiety Disorder,By State,Georgia,2020-09-02,31.1,High
Symptoms of Anxiety Disorder,By State,Hawaii,2020-09-02,34.4,High
Symptoms of Anxiety Disorder,By State,Idaho,2020-09-02,31.2,High
Symptoms of Anxiety Disorder,By State,Illinois,2020-09-02,32.6,High
Symptoms of Anxiety Disorder,By State,Indiana,2020-09-02,30.0,High
Symptoms of Anxiety Disorder,By State,Iowa,2020-09-02,26.8,Moderate
Symptoms of Anxiety Disorder,By State,Kansas,2020-09-02,28.7,Moderate
Symptoms of Anxiety Disorder,By State,Kentucky,2020-09-02,34.2,High
Symptoms of Anxiety Disorder,By State,Louisiana,2020-09-02,36.8,Extreme
Symptoms of Anxiety Disorder,By State,Maine,2020-09-02,29.8,High
Symptoms of Anxiety Disorder,By State,Maryland,2020-09-02,29.8,High
Symptoms of Anxiety Disorder,By State,Massachusetts,2020-09-02,28.7,Moderate
Symptoms of Anxiety Disorder,By State,Michigan,2020-09-02,32.4,High
Symptoms of Anxiety Disorder,By State,Minnesota,2020-09-02,26.0,Moderate
Symptoms of Anxiety Disorder,By State,Mississippi,2020-09-02,31.3,High
Symptoms of Anxiety Disorder,By State,Missouri,2020-09-02,29.0,Moderate
Symptoms of Anxiety Disorder,By State,Montana,2020-09-02,29.6,Moderate
Symptoms of Anxiety Disorder,By State,Nebraska,2020-09-02,25.7,Moderate
Symptoms of Anxiety Disorder,By State,Nevada,2020-09-02,32.1,High
Symptoms of Anxiety Disorder,By State,New Hampshire,2020-09-02,31.6,High
Symptoms of Anxiety Disorder,By State,New Jersey,2020-09-02,30.7,High
Symptoms of Anxiety Disorder,By State,New Mexico,2020-09-02,34.7,High
Symptoms of Anxiety Disorder,By State,New York,2020-09-02,33.5,High
Symptoms of Anxiety Disorder,By State,North Carolina,2020-09-02,27.4,Moderate
Symptoms of Anxiety Disorder,By State,North Dakota,2020-09-02,22.2,Mild
Symptoms of Anxiety Disorder,By State,Ohio,2020-09-02,32.1,High
Symptoms of Anxiety Disorder,By State,Oklahoma,2020-09-02,34.5,High
Symptoms of Anxiety Disorder,By State,Oregon,2020-09-02,36.9,Extreme
Symptoms of Anxiety Disorder,By State,Pennsylvania,2020-09-02,29.8,High
Symptoms of Anxiety Disorder,By State,Rhode Island,2020-09-02,31.1,High
Symptoms of Anxiety Disorder,By State,South Carolina,2020-09-02,27.7,Moderate
Symptoms of Anxiety Disorder,By State,South Dakota,2020-09-02,24.7,Mild
Symptoms of Anxiety Disorder,By State,Tennessee,2020-09-02,27.6,Moderate
Symptoms of Anxiety Disorder,By State,Texas,2020-09-02,32.6,High
Symptoms of Anxiety Disorder,By State,Utah,2020-09-02,29.2,Moderate
Symptoms of Anxiety Disorder,By State,Vermont,2020-09-02,30.2,High
Symptoms of Anxiety Disorder,By State,Virginia,2020-09-02,29.1,Moderate
Symptoms of Anxiety Disorder,By State,Washington,2020-09-02,30.8,High
Symptoms of Anxiety Disorder,By State,West Virginia,2020-09-02,33.5,High
Symptoms of Anxiety Disorder,By State,Wisconsin,2020-09-02,27.5,Moderate
Symptoms of Anxiety Disorder,By State,Wyoming,2020-09-02,29.4,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,2020-09-02,38.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,2020-09-02,33.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,2020-09-02,39.0,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,2020-09-02,41.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,2020-09-02,39.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,2020-09-02,36.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,2020-09-02,36.1,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,2020-09-02,33.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,2020-09-02,36.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,2020-09-02,36.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,2020-09-02,34.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,2020-09-02,39.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,2020-09-02,35.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,2020-09-02,37.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,2020-09-02,33.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,2020-09-02,32.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,2020-09-02,32.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,2020-09-02,40.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,2020-09-02,41.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,2020-09-02,33.7,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,2020-09-02,35.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,2020-09-02,32.7,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,2020-09-02,36.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,2020-09-02,30.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,2020-09-02,38.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,2020-09-02,33.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,2020-09-02,33.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,2020-09-02,30.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,2020-09-02,37.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,2020-09-02,34.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,2020-09-02,35.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,2020-09-02,40.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,2020-09-02,37.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,2020-09-02,32.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,2020-09-02,26.3,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,2020-09-02,36.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,2020-09-02,38.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,2020-09-02,40.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,2020-09-02,34.7,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,2020-09-02,34.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,2020-09-02,31.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,2020-09-02,29.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,2020-09-02,32.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,2020-09-02,38.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,2020-09-02,33.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,2020-09-02,34.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,2020-09-02,33.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,2020-09-02,35.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,2020-09-02,38.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,2020-09-02,31.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,2020-09-02,33.6,High
Symptoms of Depressive Disorder,By State,Alabama,2020-09-16,28.6,Moderate
Symptoms of Depressive Disorder,By State,Alaska,2020-09-16,25.2,Moderate
Symptoms of Depressive Disorder,By State,Arizona,2020-09-16,28.2,Moderate
Symptoms of Depressive Disorder,By State,Arkansas,2020-09-16,23.1,Mild
Symptoms of Depressive Disorder,By State,California,2020-09-16,28.7,Moderate
Symptoms of Depressive Disorder,By State,Colorado,2020-09-16,25.2,Moderate
Symptoms of Depressive Disorder,By State,Connecticut,2020-09-16,19.0,Mild
Symptoms of Depressive Disorder,By State,Delaware,2020-09-16,18.3,Mild
Symptoms of Depressive Disorder,By State,District of Columbia,2020-09-16,27.5,Moderate
Symptoms of Depressive Disorder,By State,Florida,2020-09-16,25.4,Moderate
Symptoms of Depressive Disorder,By State,Georgia,2020-09-16,25.0,Moderate
Symptoms of Depressive Disorder,By State,Hawaii,2020-09-16,24.0,Mild
Symptoms of Depressive Disorder,By State,Idaho,2020-09-16,22.8,Mild
Symptoms of Depressive Disorder,By State,Illinois,2020-09-16,23.9,Mild
Symptoms of Depressive Disorder,By State,Indiana,2020-09-16,24.5,Mild
Symptoms of Depressive Disorder,By State,Iowa,2020-09-16,25.5,Moderate
Symptoms of Depressive Disorder,By State,Kansas,2020-09-16,22.9,Mild
Symptoms of Depressive Disorder,By State,Kentucky,2020-09-16,30.7,High
Symptoms of Depressive Disorder,By State,Louisiana,2020-09-16,29.6,Moderate
Symptoms of Depressive Disorder,By State,Maine,2020-09-16,17.5,Mild
Symptoms of Depressive Disorder,By State,Maryland,2020-09-16,20.3,Mild
Symptoms of Depressive Disorder,By State,Massachusetts,2020-09-16,23.2,Mild
Symptoms of Depressive Disorder,By State,Michigan,2020-09-16,21.0,Mild
Symptoms of Depressive Disorder,By State,Minnesota,2020-09-16,17.4,Mild
Symptoms of Depressive Disorder,By State,Mississippi,2020-09-16,28.5,Moderate
Symptoms of Depressive Disorder,By State,Missouri,2020-09-16,22.7,Mild
Symptoms of Depressive Disorder,By State,Montana,2020-09-16,24.4,Mild
Symptoms of Depressive Disorder,By State,Nebraska,2020-09-16,19.2,Mild
Symptoms of Depressive Disorder,By State,Nevada,2020-09-16,31.3,High
Symptoms of Depressive Disorder,By State,New Hampshire,2020-09-16,19.0,Mild
Symptoms of Depressive Disorder,By State,New Jersey,2020-09-16,23.7,Mild
Symptoms of Depressive Disorder,By State,New Mexico,2020-09-16,29.1,Moderate
Symptoms of Depressive Disorder,By State,New York,2020-09-16,23.5,Mild
Symptoms of Depressive Disorder,By State,North Carolina,2020-09-16,21.5,Mild
Symptoms of Depressive Disorder,By State,North Dakota,2020-09-16,19.0,Mild
Symptoms of Depressive Disorder,By State,Ohio,2020-09-16,24.7,Mild
Symptoms of Depressive Disorder,By State,Oklahoma,2020-09-16,23.1,Mild
Symptoms of Depressive Disorder,By State,Oregon,2020-09-16,31.8,High
Symptoms of Depressive Disorder,By State,Pennsylvania,2020-09-16,24.1,Mild
Symptoms of Depressive Disorder,By State,Rhode Island,2020-09-16,23.4,Mild
Symptoms of Depressive Disorder,By State,South Carolina,2020-09-16,20.6,Mild
Symptoms of Depressive Disorder,By State,South Dakota,2020-09-16,17.0,Mild
Symptoms of Depressive Disorder,By State,Tennessee,2020-09-16,25.9,Moderate
Symptoms of Depressive Disorder,By State,Texas,2020-09-16,28.0,Moderate
Symptoms of Depressive Disorder,By State,Utah,2020-09-16,26.8,Moderate
Symptoms of Depressive Disorder,By State,Vermont,2020-09-16,22.9,Mild
Symptoms of Depressive Disorder,By State,Virginia,2020-09-16,24.6,Mild
Symptoms of Depressive Disorder,By State,Washington,2020-09-16,25.7,Moderate
Symptoms of Depressive Disorder,By State,West Virginia,2020-09-16,28.0,Moderate
Symptoms of Depressive Disorder,By State,Wisconsin,2020-09-16,19.4,Mild
Symptoms of Depressive Disorder,By State,Wyoming,2020-09-16,22.4,Mild
Symptoms of Anxiety Disorder,By State,Alabama,2020-09-16,30.8,High
Symptoms of Anxiety Disorder,By State,Alaska,2020-09-16,29.9,High
Symptoms of Anxiety Disorder,By State,Arizona,2020-09-16,34.9,High
Symptoms of Anxiety Disorder,By State,Arkansas,2020-09-16,28.7,Moderate
Symptoms of Anxiety Disorder,By State,California,2020-09-16,37.2,Extreme
Symptoms of Anxiety Disorder,By State,Colorado,2020-09-16,34.2,High
Symptoms of Anxiety Disorder,By State,Connecticut,2020-09-16,30.4,High
Symptoms of Anxiety Disorder,By State,Delaware,2020-09-16,24.8,Moderate
Symptoms of Anxiety Disorder,By State,District of Columbia,2020-09-16,40.2,Extreme
Symptoms of Anxiety Disorder,By State,Florida,2020-09-16,32.8,High
Symptoms of Anxiety Disorder,By State,Georgia,2020-09-16,32.0,High
Symptoms of Anxiety Disorder,By State,Hawaii,2020-09-16,28.7,Moderate
Symptoms of Anxiety Disorder,By State,Idaho,2020-09-16,29.3,Moderate
Symptoms of Anxiety Disorder,By State,Illinois,2020-09-16,30.8,High
Symptoms of Anxiety Disorder,By State,Indiana,2020-09-16,31.8,High
Symptoms of Anxiety Disorder,By State,Iowa,2020-09-16,27.5,Moderate
Symptoms of Anxiety Disorder,By State,Kansas,2020-09-16,30.6,High
Symptoms of Anxiety Disorder,By State,Kentucky,2020-09-16,32.4,High
Symptoms of Anxiety Disorder,By State,Louisiana,2020-09-16,38.5,Extreme
Symptoms of Anxiety Disorder,By State,Maine,2020-09-16,31.5,High
Symptoms of Anxiety Disorder,By State,Maryland,2020-09-16,30.6,High
Symptoms of Anxiety Disorder,By State,Massachusetts,2020-09-16,32.2,High
Symptoms of Anxiety Disorder,By State,Michigan,2020-09-16,28.6,Moderate
Symptoms of Anxiety Disorder,By State,Minnesota,2020-09-16,26.9,Moderate
Symptoms of Anxiety Disorder,By State,Mississippi,2020-09-16,35.0,High
Symptoms of Anxiety Disorder,By State,Missouri,2020-09-16,29.9,High
Symptoms of Anxiety Disorder,By State,Montana,2020-09-16,33.1,High
Symptoms of Anxiety Disorder,By State,Nebraska,2020-09-16,27.6,Moderate
Symptoms of Anxiety Disorder,By State,Nevada,2020-09-16,35.6,Extreme
Symptoms of Anxiety Disorder,By State,New Hampshire,2020-09-16,29.4,Moderate
Symptoms of Anxiety Disorder,By State,New Jersey,2020-09-16,34.9,High
Symptoms of Anxiety Disorder,By State,New Mexico,2020-09-16,38.0,Extreme
Symptoms of Anxiety Disorder,By State,New York,2020-09-16,32.3,High
Symptoms of Anxiety Disorder,By State,North Carolina,2020-09-16,28.7,Moderate
Symptoms of Anxiety Disorder,By State,North Dakota,2020-09-16,23.2,Mild
Symptoms of Anxiety Disorder,By State,Ohio,2020-09-16,32.3,High
Symptoms of Anxiety Disorder,By State,Oklahoma,2020-09-16,29.2,Moderate
Symptoms of Anxiety Disorder,By State,Oregon,2020-09-16,41.1,Extreme
Symptoms of Anxiety Disorder,By State,Pennsylvania,2020-09-16,30.7,High
Symptoms of Anxiety Disorder,By State,Rhode Island,2020-09-16,33.4,High
Symptoms of Anxiety Disorder,By State,South Carolina,2020-09-16,31.8,High
Symptoms of Anxiety Disorder,By State,South Dakota,2020-09-16,22.5,Mild
Symptoms of Anxiety Disorder,By State,Tennessee,2020-09-16,30.5,High
Symptoms of Anxiety Disorder,By State,Texas,2020-09-16,33.2,High
Symptoms of Anxiety Disorder,By State,Utah,2020-09-16,33.9,High
Symptoms of Anxiety Disorder,By State,Vermont,2020-09-16,33.0,High
Symptoms of Anxiety Disorder,By State,Virginia,2020-09-16,31.1,High
Symptoms of Anxiety Disorder,By State,Washington,2020-09-16,34.6,High
Symptoms of Anxiety Disorder,By State,West Virginia,2020-09-16,36.4,Extreme
Symptoms of Anxiety Disorder,By State,Wisconsin,2020-09-16,28.4,Moderate
Symptoms of Anxiety Disorder,By State,Wyoming,2020-09-16,29.1,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,2020-09-16,37.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,2020-09-16,35.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,2020-09-16,39.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,2020-09-16,31.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,2020-09-16,42.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,2020-09-16,37.7,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,2020-09-16,33.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,2020-09-16,28.0,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,2020-09-16,46.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,2020-09-16,36.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,2020-09-16,35.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,2020-09-16,33.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,2020-09-16,33.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,2020-09-16,36.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,2020-09-16,36.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,2020-09-16,34.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,2020-09-16,35.2,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,2020-09-16,39.8,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,2020-09-16,44.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,2020-09-16,33.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,2020-09-16,35.3,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,2020-09-16,38.4,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,2020-09-16,33.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,2020-09-16,30.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,2020-09-16,38.0,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,2020-09-16,33.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,2020-09-16,38.2,Extreme
