Mental_indicator,Group_name,Subgroup,Time_Period,Percentage,Risk
Symptoms of Depressive Disorder,By State,Arizona,2021-06-23,27.2,Moderate
Symptoms of Depressive Disorder,By State,Arkansas,2021-06-23,17.4,Mild
Symptoms of Depressive Disorder,By State,California,2021-06-23,22.6,Mild
Symptoms of Depressive Disorder,By State,Colorado,2021-06-23,18.6,Mild
Symptoms of Depressive Disorder,By State,Connecticut,2021-06-23,18.1,Mild
Symptoms of Depressive Disorder,By State,Delaware,2021-06-23,17.4,Mild
Symptoms of Depressive Disorder,By State,District of Columbia,2021-06-23,20.3,Mild
Symptoms of Depressive Disorder,By State,Florida,2021-06-23,19.1,Mild
Symptoms of Depressive Disorder,By State,Georgia,2021-06-23,23.3,Mild
Symptoms of Depressive Disorder,By State,Hawaii,2021-06-23,28.2,Moderate
Symptoms of Depressive Disorder,By State,Idaho,2021-06-23,20.7,Mild
Symptoms of Depressive Disorder,By State,Illinois,2021-06-23,16.0,Mild
Symptoms of Depressive Disorder,By State,Indiana,2021-06-23,21.1,Mild
Symptoms of Depressive Disorder,By State,Iowa,2021-06-23,15.4,Mild
Symptoms of Depressive Disorder,By State,Kansas,2021-06-23,16.9,Mild
Symptoms of Depressive Disorder,By State,Kentucky,2021-06-23,26.2,Moderate
Symptoms of Depressive Disorder,By State,Louisiana,2021-06-23,21.9,Mild
Symptoms of Depressive Disorder,By State,Maine,2021-06-23,15.1,Mild
Symptoms of Depressive Disorder,By State,Maryland,2021-06-23,21.3,Mild
Symptoms of Depressive Disorder,By State,Massachusetts,2021-06-23,18.8,Mild
Symptoms of Depressive Disorder,By State,Michigan,2021-06-23,22.1,Mild
Symptoms of Depressive Disorder,By State,Minnesota,2021-06-23,15.6,Mild
Symptoms of Depressive Disorder,By State,Mississippi,2021-06-23,24.4,Mild
Symptoms of Depressive Disorder,By State,Missouri,2021-06-23,21.1,Mild
Symptoms of Depressive Disorder,By State,Montana,2021-06-23,16.1,Mild
Symptoms of Depressive Disorder,By State,Nebraska,2021-06-23,17.7,Mild
Symptoms of Depressive Disorder,By State,Nevada,2021-06-23,26.2,Moderate
Symptoms of Depressive Disorder,By State,New Hampshire,2021-06-23,19.3,Mild
Symptoms of Depressive Disorder,By State,New Jersey,2021-06-23,14.4,Mild
Symptoms of Depressive Disorder,By State,New Mexico,2021-06-23,29.6,Moderate
Symptoms of Depressive Disorder,By State,New York,2021-06-23,18.6,Mild
Symptoms of Depressive Disorder,By State,North Carolina,2021-06-23,22.7,Mild
Symptoms of Depressive Disorder,By State,North Dakota,2021-06-23,16.9,Mild
Symptoms of Depressive Disorder,By State,Ohio,2021-06-23,22.1,Mild
Symptoms of Depressive Disorder,By State,Oklahoma,2021-06-23,26.8,Moderate
Symptoms of Depressive Disorder,By State,Oregon,2021-06-23,25.3,Moderate
Symptoms of Depressive Disorder,By State,Pennsylvania,2021-06-23,19.1,Mild
Symptoms of Depressive Disorder,By State,Rhode Island,2021-06-23,19.7,Mild
Symptoms of Depressive Disorder,By State,South Carolina,2021-06-23,25.3,Moderate
Symptoms of Depressive Disorder,By State,South Dakota,2021-06-23,21.4,Mild
Symptoms of Depressive Disorder,By State,Tennessee,2021-06-23,23.1,Mild
Symptoms of Depressive Disorder,By State,Texas,2021-06-23,22.4,Mild
Symptoms of Depressive Disorder,By State,Utah,2021-06-23,18.8,Mild
Symptoms of Depressive Disorder,By State,Vermont,2021-06-23,11.5,Mild
Symptoms of Depressive Disorder,By State,Virginia,2021-06-23,17.1,Mild
Symptoms of Depressive Disorder,By State,Washington,2021-06-23,18.8,Mild
Symptoms of Depressive Disorder,By State,West Virginia,2021-06-23,24.8,Moderate
Symptoms of Depressive Disorder,By State,Wisconsin,2021-06-23,17.2,Mild
Symptoms of Depressive Disorder,By State,Wyoming,2021-06-23,21.3,Mild
Symptoms of Anxiety Disorder,By State,Alabama,2021-06-23,31.0,High
Symptoms of Anxiety Disorder,By State,Alaska,2021-06-23,24.4,Mild
Symptoms of Anxiety Disorder,By State,Arizona,2021-06-23,27.4,Moderate
Symptoms of Anxiety Disorder,By State,Arkansas,2021-06-23,24.1,Mild
Symptoms of Anxiety Disorder,By State,California,2021-06-23,24.7,Mild
Symptoms of Anxiety Disorder,By State,Colorado,2021-06-23,24.1,Mild
Symptoms of Anxiety Disorder,By State,Connecticut,2021-06-23,22.9,Mild
Symptoms of Anxiety Disorder,By State,Delaware,2021-06-23,21.9,Mild
Symptoms of Anxiety Disorder,By State,District of Columbia,2021-06-23,23.2,Mild
Symptoms of Anxiety Disorder,By State,Florida,2021-06-23,22.9,Mild
Symptoms of Anxiety Disorder,By State,Georgia,2021-06-23,24.8,Moderate
Symptoms of Anxiety Disorder,By State,Hawaii,2021-06-23,22.0,Mild
Symptoms of Anxiety Disorder,By State,Idaho,2021-06-23,24.1,Mild
Symptoms of Anxiety Disorder,By State,Illinois,2021-06-23,21.5,Mild
Symptoms of Anxiety Disorder,By State,Indiana,2021-06-23,24.4,Mild
Symptoms of Anxiety Disorder,By State,Iowa,2021-06-23,22.7,Mild
Symptoms of Anxiety Disorder,By State,Kansas,2021-06-23,23.6,Mild
Symptoms of Anxiety Disorder,By State,Kentucky,2021-06-23,28.6,Moderate
Symptoms of Anxiety Disorder,By State,Louisiana,2021-06-23,24.4,Mild
Symptoms of Anxiety Disorder,By State,Maine,2021-06-23,19.1,Mild
Symptoms of Anxiety Disorder,By State,Maryland,2021-06-23,25.4,Moderate
Symptoms of Anxiety Disorder,By State,Massachusetts,2021-06-23,22.9,Mild
Symptoms of Anxiety Disorder,By State,Michigan,2021-06-23,23.4,Mild
Symptoms of Anxiety Disorder,By State,Minnesota,2021-06-23,17.6,Mild
Symptoms of Anxiety Disorder,By State,Mississippi,2021-06-23,28.5,Moderate
Symptoms of Anxiety Disorder,By State,Missouri,2021-06-23,25.1,Moderate
Symptoms of Anxiety Disorder,By State,Montana,2021-06-23,23.2,Mild
Symptoms of Anxiety Disorder,By State,Nebraska,2021-06-23,22.7,Mild
Symptoms of Anxiety Disorder,By State,Nevada,2021-06-23,30.8,High
Symptoms of Anxiety Disorder,By State,New Hampshire,2021-06-23,25.3,Moderate
Symptoms of Anxiety Disorder,By State,New Jersey,2021-06-23,19.1,Mild
Symptoms of Anxiety Disorder,By State,New Mexico,2021-06-23,33.0,High
Symptoms of Anxiety Disorder,By State,New York,2021-06-23,22.4,Mild
Symptoms of Anxiety Disorder,By State,North Carolina,2021-06-23,26.3,Moderate
Symptoms of Anxiety Disorder,By State,North Dakota,2021-06-23,22.9,Mild
Symptoms of Anxiety Disorder,By State,Ohio,2021-06-23,25.3,Moderate
Symptoms of Anxiety Disorder,By State,Oklahoma,2021-06-23,33.5,High
Symptoms of Anxiety Disorder,By State,Oregon,2021-06-23,32.6,High
Symptoms of Anxiety Disorder,By State,Pennsylvania,2021-06-23,22.5,Mild
Symptoms of Anxiety Disorder,By State,Rhode Island,2021-06-23,19.1,Mild
Symptoms of Anxiety Disorder,By State,South Carolina,2021-06-23,28.0,Moderate
Symptoms of Anxiety Disorder,By State,South Dakota,2021-06-23,21.7,Mild
Symptoms of Anxiety Disorder,By State,Tennessee,2021-06-23,26.6,Moderate
Symptoms of Anxiety Disorder,By State,Texas,2021-06-23,26.8,Moderate
Symptoms of Anxiety Disorder,By State,Utah,2021-06-23,24.5,Mild
Symptoms of Anxiety Disorder,By State,Vermont,2021-06-23,23.6,Mild
Symptoms of Anxiety Disorder,By State,Virginia,2021-06-23,22.5,Mild
Symptoms of Anxiety Disorder,By State,Washington,2021-06-23,23.9,Mild
Symptoms of Anxiety Disorder,By State,West Virginia,2021-06-23,29.6,Moderate
Symptoms of Anxiety Disorder,By State,Wisconsin,2021-06-23,19.2,Mild
Symptoms of Anxiety Disorder,By State,Wyoming,2021-06-23,22.3,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,2021-06-23,35.9,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,2021-06-23,27.4,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,2021-06-23,33.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,2021-06-23,26.4,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,2021-06-23,30.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,2021-06-23,27.9,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,2021-06-23,26.8,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,2021-06-23,25.8,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,2021-06-23,28.0,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,2021-06-23,26.6,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,2021-06-23,30.5,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,2021-06-23,32.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,2021-06-23,28.9,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,2021-06-23,24.0,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,2021-06-23,28.8,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,2021-06-23,25.3,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,2021-06-23,27.5,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,2021-06-23,34.3,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,2021-06-23,29.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,2021-06-23,23.7,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,2021-06-23,30.4,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,2021-06-23,26.5,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,2021-06-23,29.0,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,2021-06-23,21.6,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,2021-06-23,33.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,2021-06-23,30.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,2021-06-23,26.9,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,2021-06-23,25.5,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,2021-06-23,35.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,2021-06-23,29.9,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,2021-06-23,21.9,Mild
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,2021-06-23,36.6,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,2021-06-23,26.7,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,2021-06-23,31.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,2021-06-23,27.1,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,2021-06-23,31.2,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,2021-06-23,37.5,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,2021-06-23,36.0,Extreme
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,2021-06-23,25.8,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,2021-06-23,26.2,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,2021-06-23,32.0,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,2021-06-23,25.2,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,2021-06-23,29.8,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,2021-06-23,31.6,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,2021-06-23,28.1,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,2021-06-23,25.5,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,2021-06-23,25.9,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,2021-06-23,28.3,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,2021-06-23,34.1,High
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,2021-06-23,24.8,Moderate
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,2021-06-23,27.5,Moderate
Symptoms of Depressive Disorder,By State,Alabama,2021-07-21,25.3,Moderate
Symptoms of Depressive Disorder,By State,Alaska,2021-07-21,25.2,Moderate
Symptoms of Depressive Disorder,By State,Arizona,2021-07-21,22.4,Mild
Symptoms of Depressive Disorder,By State,Arkansas,2021-07-21,24.5,Mild
Symptoms of Depressive Disorder,By State,California,2021-07-21,24.2,Mild
Symptoms of Depressive Disorder,By State,Colorado,2021-07-21,19.9,Mild
Symptoms of Depressive Disorder,By State,Connecticut,2021-07-21,18.7,Mild
Symptoms of Depressive Disorder,By State,Delaware,2021-07-21,26.1,Moderate
Symptoms of Depressive Disorder,By State,District of Columbia,2021-07-21,23.0,Mild
Symptoms of Depressive Disorder,By State,Florida,2021-07-21,22.2,Mild
Symptoms of Depressive Disorder,By State,Georgia,2021-07-21,27.3,Moderate
Symptoms of Depressive Disorder,By State,Hawaii,2021-07-21,17.9,Mild
Symptoms of Depressive Disorder,By State,Idaho,2021-07-21,19.4,Mild
Symptoms of Depressive Disorder,By State,Illinois,2021-07-21,20.5,Mild
Symptoms of Depressive Disorder,By State,Indiana,2021-07-21,23.2,Mild
Symptoms of Depressive Disorder,By State,Iowa,2021-07-21,19.7,Mild
Symptoms of Depressive Disorder,By State,Kansas,2021-07-21,19.1,Mild
Symptoms of Depressive Disorder,By State,Kentucky,2021-07-21,24.1,Mild
Symptoms of Depressive Disorder,By State,Louisiana,2021-07-21,31.3,High
Symptoms of Depressive Disorder,By State,Maine,2021-07-21,17.2,Mild
Symptoms of Depressive Disorder,By State,Maryland,2021-07-21,18.3,Mild
Symptoms of Depressive Disorder,By State,Massachusetts,2021-07-21,19.4,Mild
Symptoms of Depressive Disorder,By State,Michigan,2021-07-21,20.6,Mild
Symptoms of Depressive Disorder,By State,Minnesota,2021-07-21,17.5,Mild
Symptoms of Depressive Disorder,By State,Mississippi,2021-07-21,28.6,Moderate
Symptoms of Depressive Disorder,By State,Missouri,2021-07-21,22.3,Mild
Symptoms of Depressive Disorder,By State,Montana,2021-07-21,16.8,Mild
Symptoms of Depressive Disorder,By State,Nebraska,2021-07-21,17.0,Mild
Symptoms of Depressive Disorder,By State,Nevada,2021-07-21,29.3,Moderate
Symptoms of Depressive Disorder,By State,New Hampshire,2021-07-21,16.8,Mild
Symptoms of Depressive Disorder,By State,New Jersey,2021-07-21,17.7,Mild
Symptoms of Depressive Disorder,By State,New Mexico,2021-07-21,23.5,Mild
Symptoms of Depressive Disorder,By State,New York,2021-07-21,16.3,Mild
Symptoms of Depressive Disorder,By State,North Carolina,2021-07-21,18.7,Mild
Symptoms of Depressive Disorder,By State,North Dakota,2021-07-21,16.1,Mild
Symptoms of Depressive Disorder,By State,Ohio,2021-07-21,23.2,Mild
Symptoms of Depressive Disorder,By State,Oklahoma,2021-07-21,28.2,Moderate
Symptoms of Depressive Disorder,By State,Oregon,2021-07-21,21.7,Mild
Symptoms of Depressive Disorder,By State,Pennsylvania,2021-07-21,20.2,Mild
Symptoms of Depressive Disorder,By State,Rhode Island,2021-07-21,23.5,Mild
Symptoms of Depressive Disorder,By State,South Carolina,2021-07-21,20.7,Mild
Symptoms of Depressive Disorder,By State,South Dakota,2021-07-21,17.5,Mild
Symptoms of Depressive Disorder,By State,Tennessee,2021-07-21,20.5,Mild
Symptoms of Depressive Disorder,By State,Texas,2021-07-21,26.6,Moderate
Symptoms of Depressive Disorder,By State,Utah,2021-07-21,24.0,Mild
Symptoms of Depressive Disorder,By State,Vermont,2021-07-21,22.5,Mild
Symptoms of Depressive Disorder,By State,Virginia,2021-07-21,20.3,Mild
Symptoms of Depressive Disorder,By State,Washington,2021-07-21,25.5,Moderate
Symptoms of Depressive Disorder,By State,West Virginia,2021-07-21,25.4,Moderate
Symptoms of Depressive Disorder,By State,Wisconsin,2021-07-21,19.3,Mild
Symptoms of Depressive Disorder,By State,Wyoming,2021-07-21,21.7,Mild
Symptoms of Anxiety Disorder,By State,Alabama,2021-07-21,29.9,High
Symptoms of Anxiety Disorder,By State,Alaska,2021-07-21,30.5,High
Symptoms of Anxiety Disorder,By State,Arizona,2021-07-21,27.2,Moderate
Symptoms of Anxiety Disorder,By State,Arkansas,2021-07-21,29.6,Moderate
Symptoms of Anxiety Disorder,By State,California,2021-07-21,26.9,Moderate
Symptoms of Anxiety Disorder,By State,Colorado,2021-07-21,24.4,Mild
Symptoms of Anxiety Disorder,By State,Connecticut,2021-07-21,21.7,Mild
Symptoms of Anxiety Disorder,By State,Delaware,2021-07-21,25.9,Moderate
Symptoms of Anxiety Disorder,By State,District of Columbia,2021-07-21,28.2,Moderate
Symptoms of Anxiety Disorder,By State,Florida,2021-07-21,27.4,Moderate
Symptoms of Anxiety Disorder,By State,Georgia,2021-07-21,30.0,High
Symptoms of Anxiety Disorder,By State,Hawaii,2021-07-21,23.6,Mild
Symptoms of Anxiety Disorder,By State,Idaho,2021-07-21,24.7,Mild
Symptoms of Anxiety Disorder,By State,Illinois,2021-07-21,26.3,Moderate
Symptoms of Anxiety Disorder,By State,Indiana,2021-07-21,25.6,Moderate
Symptoms of Anxiety Disorder,By State,Iowa,2021-07-21,24.8,Moderate
Symptoms of Anxiety Disorder,By State,Kansas,2021-07-21,26.0,Moderate
Symptoms of Anxiety Disorder,By State,Kentucky,2021-07-21,27.9,Moderate
Symptoms of Anxiety Disorder,By State,Louisiana,2021-07-21,36.0,Extreme
Symptoms of Anxiety Disorder,By State,Maine,2021-07-21,30.6,High
Symptoms of Anxiety Disorder,By State,Maryland,2021-07-21,24.9,Moderate
Symptoms of Anxiety Disorder,By State,Massachusetts,2021-07-21,25.3,Moderate
Symptoms of Anxiety Disorder,By State,Michigan,2021-07-21,23.8,Mild
Symptoms of Anxiety Disorder,By State,Minnesota,2021-07-21,24.3,Mild
Symptoms of Anxiety Disorder,By State,Mississippi,2021-07-21,28.1,Moderate
Symptoms of Anxiety Disorder,By State,Missouri,2021-07-21,26.7,Moderate
Symptoms of Anxiety Disorder,By State,Montana,2021-07-21,20.1,Mild
Symptoms of Anxiety Disorder,By State,Nebraska,2021-07-21,21.6,Mild
Symptoms of Anxiety Disorder,By State,Nevada,2021-07-21,32.5,High
Symptoms of Anxiety Disorder,By State,New Hampshire,2021-07-21,21.8,Mild
Symptoms of Anxiety Disorder,By State,New Jersey,2021-07-21,21.6,Mild
Symptoms of Anxiety Disorder,By State,New Mexico,2021-07-21,30.1,High
Symptoms of Anxiety Disorder,By State,New York,2021-07-21,22.5,Mild
Symptoms of Anxiety Disorder,By State,North Carolina,2021-07-21,23.4,Mild
Symptoms of Anxiety Disorder,By State,North Dakota,2021-07-21,19.9,Mild
Symptoms of Anxiety Disorder,By State,Ohio,2021-07-21,28.2,Moderate
Symptoms of Anxiety Disorder,By State,Oklahoma,2021-07-21,34.6,High
Symptoms of Anxiety Disorder,By State,Oregon,2021-07-21,27.8,Moderate
Symptoms of Anxiety Disorder,By State,Pennsylvania,2021-07-21,24.8,Moderate
Symptoms of Anxiety Disorder,By State,Rhode Island,2021-07-21,24.8,Moderate
Symptoms of Anxiety Disorder,By State,South Carolina,2021-07-21,29.6,Moderate
Symptoms of Anxiety Disorder,By State,South Dakota,2021-07-21,20.5,Mild
Symptoms of Anxiety Disorder,By State,Tennessee,2021-07-21,24.6,Mild
Symptoms of Anxiety Disorder,By State,Texas,2021-07-21,33.9,High
Symptoms of Anxiety Disorder,By State,Utah,2021-07-21,27.8,Moderate
Symptoms of Anxiety Disorder,By State,Vermont,2021-07-21,23.5,Mild
