,Indicator,Group,State,Subgroup,Time Period Start Date,Value,year
4093,Symptoms of Depressive Disorder,By State,Nebraska,Nebraska,2020-11-25,mild,2020
4094,Symptoms of Depressive Disorder,By State,Nevada,Nevada,2020-11-25,mild,2020
4095,Symptoms of Depressive Disorder,By State,New Hampshire,New Hampshire,2020-11-25,mild,2020
4096,Symptoms of Depressive Disorder,By State,New Jersey,New Jersey,2020-11-25,mild,2020
4097,Symptoms of Depressive Disorder,By State,New Mexico,New Mexico,2020-11-25,mild,2020
4098,Symptoms of Depressive Disorder,By State,New York,New York,2020-11-25,mild,2020
4099,Symptoms of Depressive Disorder,By State,North Carolina,North Carolina,2020-11-25,mild,2020
4100,Symptoms of Depressive Disorder,By State,North Dakota,North Dakota,2020-11-25,mild,2020
4101,Symptoms of Depressive Disorder,By State,Ohio,Ohio,2020-11-25,mild,2020
4102,Symptoms of Depressive Disorder,By State,Oklahoma,Oklahoma,2020-11-25,mild,2020
4103,Symptoms of Depressive Disorder,By State,Oregon,Oregon,2020-11-25,mild,2020
4104,Symptoms of Depressive Disorder,By State,Pennsylvania,Pennsylvania,2020-11-25,mild,2020
4105,Symptoms of Depressive Disorder,By State,Rhode Island,Rhode Island,2020-11-25,mild,2020
4106,Symptoms of Depressive Disorder,By State,South Carolina,South Carolina,2020-11-25,mild,2020
4107,Symptoms of Depressive Disorder,By State,South Dakota,South Dakota,2020-11-25,mild,2020
4108,Symptoms of Depressive Disorder,By State,Tennessee,Tennessee,2020-11-25,mild,2020
4109,Symptoms of Depressive Disorder,By State,Texas,Texas,2020-11-25,mild,2020
4110,Symptoms of Depressive Disorder,By State,Utah,Utah,2020-11-25,mild,2020
4111,Symptoms of Depressive Disorder,By State,Vermont,Vermont,2020-11-25,mild,2020
4112,Symptoms of Depressive Disorder,By State,Virginia,Virginia,2020-11-25,mild,2020
4113,Symptoms of Depressive Disorder,By State,Washington,Washington,2020-11-25,mild,2020
4114,Symptoms of Depressive Disorder,By State,West Virginia,West Virginia,2020-11-25,mild,2020
4115,Symptoms of Depressive Disorder,By State,Wisconsin,Wisconsin,2020-11-25,mild,2020
4116,Symptoms of Depressive Disorder,By State,Wyoming,Wyoming,2020-11-25,mild,2020
4117,Symptoms of Anxiety Disorder,National Estimate,United States,United States,2020-11-25,mild,2020
4118,Symptoms of Anxiety Disorder,By Age,United States,18 - 29 years,2020-11-25,mild,2020
4119,Symptoms of Anxiety Disorder,By Age,United States,30 - 39 years,2020-11-25,mild,2020
4120,Symptoms of Anxiety Disorder,By Age,United States,40 - 49 years,2020-11-25,mild,2020
4121,Symptoms of Anxiety Disorder,By Age,United States,50 - 59 years,2020-11-25,mild,2020
4122,Symptoms of Anxiety Disorder,By Age,United States,60 - 69 years,2020-11-25,mild,2020
4123,Symptoms of Anxiety Disorder,By Age,United States,70 - 79 years,2020-11-25,mild,2020
4124,Symptoms of Anxiety Disorder,By Age,United States,80 years and above,2020-11-25,mild,2020
4125,Symptoms of Anxiety Disorder,By Sex,United States,Male,2020-11-25,mild,2020
4126,Symptoms of Anxiety Disorder,By Sex,United States,Female,2020-11-25,mild,2020
4127,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2020-11-25,mild,2020
4128,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2020-11-25,mild,2020
4129,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2020-11-25,mild,2020
4130,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2020-11-25,mild,2020
4131,Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2020-11-25,mild,2020
4132,Symptoms of Anxiety Disorder,By Education,United States,Less than a high school diploma,2020-11-25,mild,2020
4133,Symptoms of Anxiety Disorder,By Education,United States,High school diploma or GED,2020-11-25,mild,2020
4134,Symptoms of Anxiety Disorder,By Education,United States,Some college/Associate's degree,2020-11-25,mild,2020
4135,Symptoms of Anxiety Disorder,By Education,United States,Bachelor's degree or higher,2020-11-25,mild,2020
4136,Symptoms of Anxiety Disorder,By State,Alabama,Alabama,2020-11-25,mild,2020
4137,Symptoms of Anxiety Disorder,By State,Alaska,Alaska,2020-11-25,mild,2020
4138,Symptoms of Anxiety Disorder,By State,Arizona,Arizona,2020-11-25,mild,2020
4139,Symptoms of Anxiety Disorder,By State,Arkansas,Arkansas,2020-11-25,mild,2020
4140,Symptoms of Anxiety Disorder,By State,California,California,2020-11-25,mild,2020
4141,Symptoms of Anxiety Disorder,By State,Colorado,Colorado,2020-11-25,mild,2020
4142,Symptoms of Anxiety Disorder,By State,Connecticut,Connecticut,2020-11-25,mild,2020
4143,Symptoms of Anxiety Disorder,By State,Delaware,Delaware,2020-11-25,mild,2020
4144,Symptoms of Anxiety Disorder,By State,District of Columbia,District of Columbia,2020-11-25,mild,2020
4145,Symptoms of Anxiety Disorder,By State,Florida,Florida,2020-11-25,mild,2020
4146,Symptoms of Anxiety Disorder,By State,Georgia,Georgia,2020-11-25,mild,2020
4147,Symptoms of Anxiety Disorder,By State,Hawaii,Hawaii,2020-11-25,mild,2020
4148,Symptoms of Anxiety Disorder,By State,Idaho,Idaho,2020-11-25,mild,2020
4149,Symptoms of Anxiety Disorder,By State,Illinois,Illinois,2020-11-25,mild,2020
4150,Symptoms of Anxiety Disorder,By State,Indiana,Indiana,2020-11-25,mild,2020
4151,Symptoms of Anxiety Disorder,By State,Iowa,Iowa,2020-11-25,mild,2020
4152,Symptoms of Anxiety Disorder,By State,Kansas,Kansas,2020-11-25,mild,2020
4153,Symptoms of Anxiety Disorder,By State,Kentucky,Kentucky,2020-11-25,mild,2020
4154,Symptoms of Anxiety Disorder,By State,Louisiana,Louisiana,2020-11-25,mild,2020
4155,Symptoms of Anxiety Disorder,By State,Maine,Maine,2020-11-25,mild,2020
4156,Symptoms of Anxiety Disorder,By State,Maryland,Maryland,2020-11-25,mild,2020
4157,Symptoms of Anxiety Disorder,By State,Massachusetts,Massachusetts,2020-11-25,mild,2020
4158,Symptoms of Anxiety Disorder,By State,Michigan,Michigan,2020-11-25,mild,2020
4159,Symptoms of Anxiety Disorder,By State,Minnesota,Minnesota,2020-11-25,mild,2020
4160,Symptoms of Anxiety Disorder,By State,Mississippi,Mississippi,2020-11-25,mild,2020
4161,Symptoms of Anxiety Disorder,By State,Missouri,Missouri,2020-11-25,mild,2020
4162,Symptoms of Anxiety Disorder,By State,Montana,Montana,2020-11-25,mild,2020
4163,Symptoms of Anxiety Disorder,By State,Nebraska,Nebraska,2020-11-25,mild,2020
4164,Symptoms of Anxiety Disorder,By State,Nevada,Nevada,2020-11-25,mild,2020
4165,Symptoms of Anxiety Disorder,By State,New Hampshire,New Hampshire,2020-11-25,mild,2020
4166,Symptoms of Anxiety Disorder,By State,New Jersey,New Jersey,2020-11-25,mild,2020
4167,Symptoms of Anxiety Disorder,By State,New Mexico,New Mexico,2020-11-25,mild,2020
4168,Symptoms of Anxiety Disorder,By State,New York,New York,2020-11-25,mild,2020
4169,Symptoms of Anxiety Disorder,By State,North Carolina,North Carolina,2020-11-25,mild,2020
4170,Symptoms of Anxiety Disorder,By State,North Dakota,North Dakota,2020-11-25,mild,2020
4171,Symptoms of Anxiety Disorder,By State,Ohio,Ohio,2020-11-25,mild,2020
4172,Symptoms of Anxiety Disorder,By State,Oklahoma,Oklahoma,2020-11-25,mild,2020
4173,Symptoms of Anxiety Disorder,By State,Oregon,Oregon,2020-11-25,mild,2020
4174,Symptoms of Anxiety Disorder,By State,Pennsylvania,Pennsylvania,2020-11-25,mild,2020
4175,Symptoms of Anxiety Disorder,By State,Rhode Island,Rhode Island,2020-11-25,mild,2020
4176,Symptoms of Anxiety Disorder,By State,South Carolina,South Carolina,2020-11-25,mild,2020
4177,Symptoms of Anxiety Disorder,By State,South Dakota,South Dakota,2020-11-25,mild,2020
4178,Symptoms of Anxiety Disorder,By State,Tennessee,Tennessee,2020-11-25,mild,2020
4179,Symptoms of Anxiety Disorder,By State,Texas,Texas,2020-11-25,mild,2020
4180,Symptoms of Anxiety Disorder,By State,Utah,Utah,2020-11-25,mild,2020
4181,Symptoms of Anxiety Disorder,By State,Vermont,Vermont,2020-11-25,mild,2020
4182,Symptoms of Anxiety Disorder,By State,Virginia,Virginia,2020-11-25,mild,2020
4183,Symptoms of Anxiety Disorder,By State,Washington,Washington,2020-11-25,mild,2020
4184,Symptoms of Anxiety Disorder,By State,West Virginia,West Virginia,2020-11-25,mild,2020
4185,Symptoms of Anxiety Disorder,By State,Wisconsin,Wisconsin,2020-11-25,mild,2020
4186,Symptoms of Anxiety Disorder,By State,Wyoming,Wyoming,2020-11-25,mild,2020
4187,Symptoms of Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2020-11-25,mild,2020
4188,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,2020-11-25,mild,2020
4189,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,2020-11-25,mild,2020
4190,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,2020-11-25,mild,2020
4191,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,2020-11-25,mild,2020
4192,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,2020-11-25,mild,2020
4193,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,2020-11-25,mild,2020
4194,Symptoms of Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,2020-11-25,mild,2020
4195,Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Male,2020-11-25,mild,2020
4196,Symptoms of Anxiety Disorder or Depressive Disorder,By Sex,United States,Female,2020-11-25,mild,2020
4197,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2020-11-25,mild,2020
4198,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2020-11-25,mild,2020
4199,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2020-11-25,mild,2020
4200,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2020-11-25,mild,2020
4201,Symptoms of Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2020-11-25,mild,2020
4202,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,2020-11-25,mild,2020
4203,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,2020-11-25,mild,2020
4204,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,2020-11-25,mild,2020
4205,Symptoms of Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,2020-11-25,mild,2020
4206,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,2020-11-25,mild,2020
4207,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,2020-11-25,mild,2020
4208,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,2020-11-25,mild,2020
4209,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,2020-11-25,mild,2020
4210,Symptoms of Anxiety Disorder or Depressive Disorder,By State,California,California,2020-11-25,mild,2020
4211,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,2020-11-25,mild,2020
4212,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,2020-11-25,mild,2020
4213,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,2020-11-25,mild,2020
4214,Symptoms of Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,2020-11-25,mild,2020
4215,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,2020-11-25,mild,2020
4216,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,2020-11-25,mild,2020
4217,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,2020-11-25,mild,2020
4218,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,2020-11-25,mild,2020
4219,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,2020-11-25,mild,2020
4220,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,2020-11-25,mild,2020
4221,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,2020-11-25,mild,2020
4222,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,2020-11-25,mild,2020
4223,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,2020-11-25,mild,2020
4224,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Louisiana,Louisiana,2020-11-25,mild,2020
4225,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maine,Maine,2020-11-25,mild,2020
4226,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Maryland,Maryland,2020-11-25,mild,2020
4227,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Massachusetts,Massachusetts,2020-11-25,mild,2020
4228,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Michigan,Michigan,2020-11-25,mild,2020
4229,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Minnesota,Minnesota,2020-11-25,mild,2020
4230,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Mississippi,Mississippi,2020-11-25,mild,2020
4231,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,2020-11-25,mild,2020
4232,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,2020-11-25,mild,2020
4233,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,2020-11-25,mild,2020
4234,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,2020-11-25,mild,2020
4235,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Hampshire,New Hampshire,2020-11-25,mild,2020
4236,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,2020-11-25,mild,2020
4237,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,2020-11-25,mild,2020
4238,Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,New York,2020-11-25,mild,2020
4239,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,2020-11-25,mild,2020
4240,Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,2020-11-25,mild,2020
4241,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,2020-11-25,mild,2020
4242,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,2020-11-25,mild,2020
4243,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,2020-11-25,mild,2020
4244,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,2020-11-25,mild,2020
4245,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,2020-11-25,mild,2020
4246,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,2020-11-25,mild,2020
4247,Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,2020-11-25,mild,2020
4248,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,2020-11-25,mild,2020
4249,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,2020-11-25,mild,2020
4250,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,2020-11-25,mild,2020
4251,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,2020-11-25,mild,2020
4252,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,2020-11-25,mild,2020
4253,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,2020-11-25,mild,2020
4254,Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,2020-11-25,mild,2020
4255,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,2020-11-25,mild,2020
4256,Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,2020-11-25,mild,2020
4257,Symptoms of Depressive Disorder,National Estimate,United States,United States,2020-12-09,mild,2020
4258,Symptoms of Depressive Disorder,By Age,United States,18 - 29 years,2020-12-09,mild,2020
4259,Symptoms of Depressive Disorder,By Age,United States,30 - 39 years,2020-12-09,mild,2020
4260,Symptoms of Depressive Disorder,By Age,United States,40 - 49 years,2020-12-09,mild,2020
4261,Symptoms of Depressive Disorder,By Age,United States,50 - 59 years,2020-12-09,mild,2020
4262,Symptoms of Depressive Disorder,By Age,United States,60 - 69 years,2020-12-09,mild,2020
4263,Symptoms of Depressive Disorder,By Age,United States,70 - 79 years,2020-12-09,mild,2020
4264,Symptoms of Depressive Disorder,By Age,United States,80 years and above,2020-12-09,mild,2020
4265,Symptoms of Depressive Disorder,By Sex,United States,Male,2020-12-09,mild,2020
4266,Symptoms of Depressive Disorder,By Sex,United States,Female,2020-12-09,mild,2020
4267,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2020-12-09,mild,2020
4268,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2020-12-09,mild,2020
4269,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2020-12-09,mild,2020
4270,Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2020-12-09,mild,2020
